Cod_art,Descripcion,Desc_adicional,Familia,Cod_barras,marca
0101152920,814C T90 N/ROS,CONJUNTO,LENCERIA,223814056090,coramina
0101152930,814C T95 N/ROS,CONJUNTO,LENCERIA,223814056095,coramina
0101152940,814C T100 N/ROS,CONJUNTO,LENCERIA,223814056100,coramina
0101152950,815C T85 G/MO,CONJUNTO,LENCERIA,223815081085,coramina
0101152960,815C T90 G/MO,CONJUNTO,LENCERIA,223815081090,coramina
0101152970,815C T95 G/MO,CONJUNTO,LENCERIA,223815081095,coramina
0101152980,815C T100 G/MO,CONJUNTO,LENCERIA,223815081100,coramina
0101152990,815C T85 G/MA,CONJUNTO,LENCERIA,223815082085,coramina
0101153000,815C T90 G/MA,CONJUNTO,LENCERIA,223815082090,coramina
0101153010,815C T95 G/MA,CONJUNTO,LENCERIA,223815082095,coramina
0101153020,815C T100 G/MA,CONJUNTO,LENCERIA,223815082100,coramina
0101153030,816C  CONJUNTO,CONJUNTO,LENCERIA,223816001085,coramina
0101153040,816C  CONJUNTO,CONJUNTO,LENCERIA,223816001090,coramina
0101153050,816C  CONJUNTO,CONJUNTO,LENCERIA,223816001095,coramina
0101153060,816C  CONJUNTO,CONJUNTO,LENCERIA,223816001100,coramina
0101153070,816C  CONJUNTO,CONJUNTO,LENCERIA,223816002085,coramina
0101153080,816C  CONJUNTO,CONJUNTO,LENCERIA,223816002090,coramina
0101153090,816C  CONJUNTO,CONJUNTO,LENCERIA,223816002095,coramina
0101153100,816C  CONJUNTO,CONJUNTO,LENCERIA,223816002100,coramina
0101153110,816C  CONJUNTO,CONJUNTO,LENCERIA,223816004085,coramina
0101153120,816C  CONJUNTO,CONJUNTO,LENCERIA,223816004090,coramina
0101153130,816C  CONJUNTO,CONJUNTO,LENCERIA,223816004095,coramina
0101153140,816C  CONJUNTO,CONJUNTO,LENCERIA,223816004100,coramina
0101153150,821C CORAMINA,CONJUNTO,LENCERIA,223821001085,coramina
0101153160,821C CORAMINA,CONJUNTO,LENCERIA,223821001090,coramina
0101153170,821C CORAMINA,CONJUNTO,LENCERIA,223821001095,coramina
0101153180,821C CORAMINA,CONJUNTO,LENCERIA,223821001100,coramina
0101153190,821C CORAMINA,CONJUNTO,LENCERIA,223821002085,coramina
0101153200,821C CORAMINA,CONJUNTO,LENCERIA,223821002090,coramina
0101153210,821C CORAMINA,CONJUNTO,LENCERIA,223821002095,coramina
0101153220,821C CORAMINA,CONJUNTO,LENCERIA,223821002100,coramina
0101153230,821C CORAMINA,CONJUNTO,LENCERIA,223821003085,coramina
0101153240,821C CORAMINA,CONJUNTO,LENCERIA,223821003090,coramina
0101153250,821C CORAMINA,CONJUNTO,LENCERIA,223821003095,coramina
0101153260,821C CORAMINA,CONJUNTO,LENCERIA,223821003100,coramina
0101153270,822C T85 BLANCO,CONJUNTO,LENCERIA,223822001085,coramina
0101153280,822C T90 BLANCO,CONJUNTO,LENCERIA,223822001090,coramina
0101153290,822C T95 BLANCO,CONJUNTO,LENCERIA,223822001095,coramina
0101153300,822C T100 BLANCO,CONJUNTO,LENCERIA,223822001100,coramina
0101153310,822C T85 NEGRO,CONJUNTO,LENCERIA,223822002085,coramina
0101153320,822C T90 NEGRO,CONJUNTO,LENCERIA,223822002090,coramina
0101153330,822C T95 NEGRO,CONJUNTO,LENCERIA,223822002095,coramina
0101153340,822C T100 NEGRO,CONJUNTO,LENCERIA,223822002100,coramina
0101153350,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824061085,coramina
0101153360,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824061090,coramina
0101153370,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824061095,coramina
0101153380,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824061100,coramina
0101153390,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824089085,coramina
0101153400,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824089090,coramina
0101153410,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824089095,coramina
0101153420,824 CONJUNTO TASA SOF,CONJUNTO,LENCERIA,223824089100,coramina
0101153430,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825079085,coramina
0101153440,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825079090,coramina
0101153450,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825079095,coramina
0101153460,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825079100,coramina
0101153470,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825088085,coramina
0101153480,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825088090,coramina
0101153490,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825088095,coramina
0101153500,825 CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223825088100,coramina
0101153510,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826079085,coramina
0101153520,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826079090,coramina
0101153530,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826079095,coramina
0101153540,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826079100,coramina
0101153550,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826088085,coramina
0101153560,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826088095,coramina
0101153570,826C CONJUNTO CORAMINA,CONJUNTO,LENCERIA,223826088100,coramina
0101153580,828C T85 CELESTE,CONJUNTO,LENCERIA,223828008085,coramina
0101153590,828C T90 CELESTE,CONJUNTO,LENCERIA,223828008090,coramina
0101153600,828C T95 CELESTE,CONJUNTO,LENCERIA,223828008095,coramina
0101153610,828C T100 CELESTE,CONJUNTO,LENCERIA,223828008100,coramina
0101153620,828C T85 SALMON,CONJUNTO,LENCERIA,223828028085,coramina
0101153630,828C T90 SALMON,CONJUNTO,LENCERIA,223828028090,coramina
0101153640,828C T55 SALMON,CONJUNTO,LENCERIA,223828028095,coramina
0101153650,828C T100 SALMON,CONJUNTO,LENCERIA,223828028100,coramina
0101153660,829C T85 BLANCO,CONJUNTO,LENCERIA,223829001085,coramina
0101153670,829C T90 BLANCO,CONJUNTO,LENCERIA,223829001090,coramina
0101153680,829C T95 BLANCO,CONJUNTO,LENCERIA,223829001095,coramina
0101153690,829C T100 BLANCO,CONJUNTO,LENCERIA,223829001100,coramina
0101153700,829C T85 NEGRO,CONJUNTO,LENCERIA,223829002085,coramina
0101153710,829C T90 NEGRO,CONJUNTO,LENCERIA,223829002090,coramina
0101153720,829C T95 NEGRO,CONJUNTO,LENCERIA,223829002095,coramina
0101153730,829C T100 NEGRO,CONJUNTO,LENCERIA,223829002100,coramina
0101153740,830C T85 BCO/VI,CONJUNTO,LENCERIA,223830092085,coramina
0101153750,830C T90 BCO/VI,CONJUNTO,LENCERIA,223830092090,coramina
0101153760,830C T95 BCO/VI,CONJUNTO,LENCERIA,223830092095,coramina
0101153770,830C T100 BCO/VI,CONJUNTO,LENCERIA,223830092100,coramina
0101153780,830C T85 NGO/VI,CONJUNTO,LENCERIA,223830093085,coramina
0101153790,830C T90 NGO/VI,CONJUNTO,LENCERIA,223830093090,coramina
0101153800,830C T95 NGO/VI,CONJUNTO,LENCERIA,223830093095,coramina
0101153810,830C T100 NGO/VI,CONJUNTO,LENCERIA,223830093100,coramina
0101153820,830C T85 BCO/SAL,CONJUNTO,LENCERIA,223830094085,coramina
0101153830,830C T90 BCO/SAL,CONJUNTO,LENCERIA,223830094090,coramina
0101153840,830C T95 BCO/SAL,CONJUNTO,LENCERIA,223830094095,coramina
0101153850,830C T100 BCO/SAL,CONJUNTO,LENCERIA,223830094100,coramina
0101153860,830C T85 HSO/BOR,CONJUNTO,LENCERIA,223830095085,coramina
0101153870,830C T90 HSO/BOR,CONJUNTO,LENCERIA,223830095090,coramina
0101153880,830C T95 HSO/BOR,CONJUNTO,LENCERIA,223830095095,coramina
0101153890,830C T100 HSO/BOR,CONJUNTO,LENCERIA,223830095100,coramina
0101153900,831C T85 NGO/R,CONJUNTO,LENCERIA,223831090085,coramina
0101153910,831C T90 NGO/R,CONJUNTO,LENCERIA,223831090090,coramina
0101153920,831C T95 NGO/R,CONJUNTO,LENCERIA,223831090095,coramina
0101153930,831C T100 NGO/R,CONJUNTO,LENCERIA,223831090100,coramina
0101153940,831C T85 HSO/C,CONJUNTO,LENCERIA,223831091085,coramina
0101153950,831C T90 HSO/C,CONJUNTO,LENCERIA,223831091090,coramina
0101153960,831C T95 HSO/C,CONJUNTO,LENCERIA,223831091095,coramina
0101153970,831C T100 HSO/C,CONJUNTO,LENCERIA,223831091100,coramina
0101153980,831C T90 BCO/S,CONJUNTO,LENCERIA,223831094090,coramina
0101153990,831C T95 BCO/S,CONJUNTO,LENCERIA,223831094095,coramina
0101154000,831C T100 BCO/S,CONJUNTO,LENCERIA,223831094100,coramina
0101154010,158C CORAMINA OFERTA,CONJUNTO,LENCERIA,158C,coramina
0101154020,422C CONJUNTO,CONJUNTO,LENCERIA,422C,coramina
0101154030,43C PIJAMAS VERANO,CONJUNTO,LENCERIA,43C,coramina
0101154050,178C CONJ. TRIANG,CONJUNTO,LENCERIA,178C,coramina
0101154060,179C CONJ. TOP,CONJUNTO,LENCERIA,179C,coramina
0101154070,180C CONJ. TRIAN,CONJUNTO,LENCERIA,180C,coramina
0101154080,181C CONJ. TRIAN,CONJUNTO,LENCERIA,181C,coramina
0101154090,182C CONJ.,CONJUNTO,LENCERIA,182C,coramina
0101154100,183C CONJ.,CONJUNTO,LENCERIA,183C,coramina
0101154110,184C CONJ.,CONJUNTO,LENCERIA,184C,coramina
0101154120,216C CONJUNTO,DEPORTIVO,LENCERIA,216C,coramina
0101154130,186C CONJUNTO,CONJUNTO,LENCERIA,186C,coramina
0101189900,166C T100 AVELLANA,CONJUNTO,LENCERIA,223166003100,coramina
0101189910,166C T105 AVELLANA,CONJUNTO,LENCERIA,223166003105,coramina
0101189920,166C T95 AVELLANA,CONJUNTO,LENCERIA,223166003095,coramina
0101189930,178C T100 BLANCO,CONJUNTO,LENCERIA,223178001100,coramina
0101189940,178C T100 NEGRO,CONJUNTO,LENCERIA,223178002100,coramina
0101189950,178C T100 TOSTADO,CONJUNTO,LENCERIA,223178048100,coramina
0101189960,178C T85 BLANCO,CONJUNTO,LENCERIA,223178001085,coramina
0101189970,178C T85 NEGRO,CONJUNTO,LENCERIA,223178002085,coramina
0101189980,178C T85 TOSTADO,CONJUNTO,LENCERIA,223178048085,coramina
0101189990,178C T90 BLANCO,CONJUNTO,LENCERIA,223178001090,coramina
0101190000,178C T90 NEGRO,CONJUNTO,LENCERIA,223178002090,coramina
0101190010,178C T90 TOSTADO,CONJUNTO,LENCERIA,223178048090,coramina
0101190020,178C T95 BLANCO,CONJUNTO,LENCERIA,223178001095,coramina
0101190030,178C T95 NEGRO,CONJUNTO,LENCERIA,223178002095,coramina
0101190040,178C T95 TOSTADO,CONJUNTO,LENCERIA,223178048095,coramina
0101190050,180C T100 BLANCO,CONJUNTO,LENCERIA,223180001100,coramina
0101190060,180C T100 NEGRO,CONJUNTO,LENCERIA,223180002100,coramina
0101190070,180C T105 BLANCO,CONJUNTO,LENCERIA,223180001105,coramina
0101190080,180C T105 NEGRO,CONJUNTO,LENCERIA,223180002105,coramina
0101190090,180C T85 BLANCO,CONJUNTO,LENCERIA,223180001085,coramina
0101190100,180C T85 NEGRO,CONJUNTO,LENCERIA,223180002085,coramina
0101190110,180C T90 BLANCO,CONJUNTO,LENCERIA,223180001090,coramina
0101190120,180C T90 NEGRO,CONJUNTO,LENCERIA,223180002090,coramina
0101190130,180C T95 BLANCO,CONJUNTO,LENCERIA,223180001095,coramina
0101190140,180C T95 NEGRO,CONJUNTO,LENCERIA,223180002095,coramina
0101190150,188C T100 BLANCO,CONJUNTO,LENCERIA,223188001100,coramina
0101190160,188C T100 NEGRO,CONJUNTO,LENCERIA,223188002100,coramina
0101190170,188C T105 BLANCO,CONJUNTO,LENCERIA,223188001105,coramina
0101190180,188C T105 NEGRO,CONJUNTO,LENCERIA,223188002105,coramina
0101190190,188C T85 BLANCO,CONJUNTO,LENCERIA,223188001085,coramina
0101190200,188C T85 NEGRO,CONJUNTO,LENCERIA,223188002085,coramina
0101190210,188C T90 NEGRO,CONJUNTO,LENCERIA,223188002090,coramina
0101190220,188C T95 BLANCO,CONJUNTO,LENCERIA,223188001095,coramina
0101190230,188C T95 NEGRO,CONJUNTO,LENCERIA,223188002095,coramina
0101190240,873C T100 BLANCO,CONJUNTO,LENCERIA,223873001100,coramina
0101190250,873C T100 NEGRO,CONJUNTO,LENCERIA,223873002100,coramina
0101190260,873C T105 BLANCO,CONJUNTO,LENCERIA,223873001105,coramina
0101190270,873C T105 NEGRO,CONJUNTO,LENCERIA,223873002105,coramina
0101190280,873C T110 BLANCO,CONJUNTO,LENCERIA,223873001110,coramina
0101190290,873C T95 NEGRO,CONJUNTO,LENCERIA,223873002095,coramina
0101190300,873C T95 NEGRO,CONJUNTO,LENCERIA,223873001095,coramina
0101190310,166C T110 AVE,CONJUNTO,LENCERIA,223166003110,coramina
0101190320,873C T110 NEGRO,CONJUNTO,LENCERIA,223873002110,coramina
0101198370,180C T105 ROJO,CONJUNTO,LENCERIA,223180007105,coramina
0101198380,180C T100 ROJO,CONJUNTO,LENCERIA,223180007100,coramina
0101198390,180C T95 ROJO,CONJUNTO,LENCERIA,223180007095,coramina
0101198400,180C T90 ROJO,CONJUNTO,LENCERIA,223180007090,coramina
0101198410,180C T85 ROJO,CONJUNTO,LENCERIA,223180007085,coramina
0102002420,352C T90 BLANCO,CORPIÑO,LENCERIA,223352001090,coramina
0102002430,352C T95 BLANCO,CORPIÑO,LENCERIA,223352001095,coramina
0102002440,352C T100 BLANCO,CORPIÑO,LENCERIA,223352001100,coramina
0102002450,352C T105 BLANCO,CORPIÑO,LENCERIA,223352001105,coramina
0102002460,352C T110 BLANCO,CORPIÑO,LENCERIA,223352001110,coramina
0102002470,352C T115 BLANCO,CORPIÑO,LENCERIA,223352001115,coramina
0102002480,352C T120 BLANCO,CORPIÑO,LENCERIA,223352001120,coramina
0102002490,352C T90 NEGRO,CORPIÑO,LENCERIA,223352002090,coramina
0102002500,352C T95 NEGRO,CORPIÑO,LENCERIA,223352002095,coramina
0102002510,352C T100 NEGRO,CORPIÑO,LENCERIA,223352002100,coramina
0102002520,352C T105 NEGRO,CORPIÑO,LENCERIA,223352002105,coramina
0102002530,352C T110 NEGRO,CORPIÑO,LENCERIA,223352002110,coramina
0102002540,352C T115 NEGRO,CORPIÑO,LENCERIA,223352002115,coramina
0102002550,352C T120 NEGRO,CORPIÑO,LENCERIA,223352002120,coramina
0102002560,352C T90 NATURAL,CORPIÑO,LENCERIA,223352015090,coramina
0102002570,352C T95 NATURAL,CORPIÑO,LENCERIA,223352015095,coramina
0102002580,352C T100 NATURAL,CORPIÑO,LENCERIA,223352015100,coramina
0102002590,352C T105 NATURAL,CORPIÑO,LENCERIA,223352015105,coramina
0102002600,352C T110 NATURAL,CORPIÑO,LENCERIA,223352015110,coramina
0102002610,352C T115 NATURAL,CORPIÑO,LENCERIA,223352015115,coramina
0102002620,352C T120 NATURAL,CORPIÑO,LENCERIA,223352015120,coramina
0102002630,353C T90 BLANCO,CORPIÑO,LENCERIA,223353001090,coramina
0102002640,353C T95 BLANCO,CORPIÑO,LENCERIA,223353001095,coramina
0102002650,353C T100 BLANCO,CORPIÑO,LENCERIA,223353001100,coramina
0102002660,353C T105 BLANCO,CORPIÑO,LENCERIA,223353001105,coramina
0102002670,353C T110 BLANCO,CORPIÑO,LENCERIA,223353001110,coramina
0102002680,353C T115 BLANCO,CORPIÑO,LENCERIA,223353001115,coramina
0102002690,353C T120 BLANCO,CORPIÑO,LENCERIA,223353001120,coramina
0102002700,353C T90 NEGRO,CORPIÑO,LENCERIA,223353002090,coramina
0102002710,353C T95 NEGRO,CORPIÑO,LENCERIA,223353002095,coramina
0102002720,353C T100 NEGRO,CORPIÑO,LENCERIA,223353002100,coramina
0102002730,353C T105 NEGRO,CORPIÑO,LENCERIA,223353002105,coramina
0102002740,353C T110 NEGRO,CORPIÑO,LENCERIA,223353002110,coramina
0102002750,353C T115 NEGRO,CORPIÑO,LENCERIA,223353002115,coramina
0102002760,353C T120 NEGRO,CORPIÑO,LENCERIA,223353002120,coramina
0102002770,353C T90 NATURAL,CORPIÑO,LENCERIA,223353015090,coramina
0102002780,353C T95 NATURAL,CORPIÑO,LENCERIA,223353015095,coramina
0102002790,353C T100 NATURAL,CORPIÑO,LENCERIA,223353015100,coramina
0102002800,353C T105 NATURAL,CORPIÑO,LENCERIA,223353015105,coramina
0102002810,353C T110 NATURAL,CORPIÑO,LENCERIA,223353015110,coramina
0102002820,353C T115 NATURAL,CORPIÑO,LENCERIA,223353015115,coramina
0102002830,353C T120 NATURAL,CORPIÑO,LENCERIA,223353015120,coramina
0102002840,354C T90 BLANCO,CORPIÑO,LENCERIA,223354001090,coramina
0102002850,354C T95 BLANCO,CORPIÑO,LENCERIA,223354001095,coramina
0102002860,354C T100 BLANCO,CORPIÑO,LENCERIA,223354001100,coramina
0102002870,354C T105 BLANCO,CORPIÑO,LENCERIA,223354001105,coramina
0102002880,354C T110 BLANCO,CORPIÑO,LENCERIA,223354001110,coramina
0102002890,354C T90 HUESO,CORPIÑO,LENCERIA,223354004090,coramina
0102002900,354C T95 HUESO,CORPIÑO,LENCERIA,223354004095,coramina
0102002910,354C T100 HUESO,CORPIÑO,LENCERIA,223354004100,coramina
0102002920,354C T105 HUESO,CORPIÑO,LENCERIA,223354004105,coramina
0102002930,354C T110 HUESO,CORPIÑO,LENCERIA,223354004110,coramina
0102002940,355C T90 BLANCO,CORPIÑO,LENCERIA,223355001090,coramina
0102002950,355C T95 BLANCO,CORPIÑO,LENCERIA,223355001095,coramina
0102002960,355C T100 BLANCO,CORPIÑO,LENCERIA,223355001100,coramina
0102002970,355C T105 BLANCO,CORPIÑO,LENCERIA,223355001105,coramina
0102002980,355C T110 BLANCO,CORPIÑO,LENCERIA,223355001110,coramina
0102002990,355C T90 NEGRO,CORPIÑO,LENCERIA,223355002090,coramina
0102003000,355C T95 NEGRO,CORPIÑO,LENCERIA,223355002095,coramina
0102003010,355C T100 NEGRO,CORPIÑO,LENCERIA,223355002100,coramina
0102003020,355C T105 NEGRO,CORPIÑO,LENCERIA,223355002105,coramina
0102003030,355C T110 NEGRO,CORPIÑO,LENCERIA,223355002110,coramina
0102003040,355C T90 HUESO,CORPIÑO,LENCERIA,223355004090,coramina
0102003050,355C T95 HUESO,CORPIÑO,LENCERIA,223355004095,coramina
0102003060,355C T100 HUESO,CORPIÑO,LENCERIA,223355004100,coramina
0102003070,355C T105 HUESO,CORPIÑO,LENCERIA,223355004105,coramina
0102003080,355C T110 HUESO,CORPIÑO,LENCERIA,223355004110,coramina
0102003090,358C T85 BLANCO,CORPIÑO,LENCERIA,223358001085,coramina
0102003100,358C T90 BLANCO,CORPIÑO,LENCERIA,223358001090,coramina
0102003110,358C T95 BLANCO,CORPIÑO,LENCERIA,223358001095,coramina
0102003120,358C T100 BLANCO,CORPIÑO,LENCERIA,223358001100,coramina
0102003130,358C T105 BLANCO,CORPIÑO,LENCERIA,223358001105,coramina
0102003140,358C T85 NEGRO,CORPIÑO,LENCERIA,223358002085,coramina
0102003150,358C T90 NEGRO,CORPIÑO,LENCERIA,223358002090,coramina
0102003160,358C T95 NEGRO,CORPIÑO,LENCERIA,223358002095,coramina
0102003170,358C T100 NEGRO,CORPIÑO,LENCERIA,223358002100,coramina
0102003180,358C T105 NEGRO,CORPIÑO,LENCERIA,223358002105,coramina
0102003190,358C T85 AVELLANA,CORPIÑO,LENCERIA,223358003085,coramina
0102003200,358C T90 AVELLANA,CORPIÑO,LENCERIA,223358003090,coramina
0102003210,358C T95 AVELLANA,CORPIÑO,LENCERIA,223358003095,coramina
0102003220,358C T100 AVELLANA,CORPIÑO,LENCERIA,223358003100,coramina
0102003230,358C T105 AVELLANA,CORPIÑO,LENCERIA,223358003105,coramina
0102003240,358C T85 HUESO,CORPIÑO,LENCERIA,223358004085,coramina
0102003250,358C T90 HUESO,CORPIÑO,LENCERIA,223358004090,coramina
0102003260,358C T95 HUESO,CORPIÑO,LENCERIA,223358004095,coramina
0102003270,358C T100 HUESO,CORPIÑO,LENCERIA,223358004100,coramina
0102003280,358C T105 HUESO,CORPIÑO,LENCERIA,223358004105,coramina
0102003290,359C T90 FUC/BCO,CORPIÑO,LENCERIA,223359077090,coramina
0102003300,359C T95 FUC/BCO,CORPIÑO,LENCERIA,223359077095,coramina
0102003310,359C T100 FUC/BCO,CORPIÑO,LENCERIA,223359077100,coramina
0102003320,359C T105 FUC/BCO,CORPIÑO,LENCERIA,223359077105,coramina
0102003330,359C T110 FUC/BCO,CORPIÑO,LENCERIA,223359077110,coramina
0102003340,359C T90 BCO/GRIS,CORPIÑO,LENCERIA,223359080090,coramina
0102003350,359C T95 BCO/GRIS,CORPIÑO,LENCERIA,223359080095,coramina
0102003360,359C T100 BCO/GRIS,CORPIÑO,LENCERIA,223359080100,coramina
0102003370,359C T105 BCO/GRIS,CORPIÑO,LENCERIA,223359080105,coramina
0102003380,359C T110 BCO/GRIS,CORPIÑO,LENCERIA,223359080110,coramina
0102003390,359C T90 ROSA/GRIS,CORPIÑO,LENCERIA,223359083090,coramina
0102003400,359C T95 ROSA/GRIS,CORPIÑO,LENCERIA,223359083095,coramina
0102003410,359C T100 ROSA/GRIS,CORPIÑO,LENCERIA,223359083100,coramina
0102003420,359C T105 ROSA/GRIS,CORPIÑO,LENCERIA,223359083105,coramina
0102003430,359C T110 ROSA/GRIS,CORPIÑO,LENCERIA,223359083110,coramina
0102003440,359C T90 HSO/AVE,CORPIÑO,LENCERIA,223359102090,coramina
0102003450,359C T95 HSO/AVE,CORPIÑO,LENCERIA,223359102095,coramina
0102003460,359C T100 HSO/AVE,CORPIÑO,LENCERIA,223359102100,coramina
0102003470,359C T105 HSO/AVE,CORPIÑO,LENCERIA,223359102105,coramina
0102003480,359C T110 HSO/AVE,CORPIÑO,LENCERIA,223359102110,coramina
0102003490,359C T90 FUC/GRIS,CORPIÑO,LENCERIA,223359135090,coramina
0102003500,359C T95 FUC/GRIS,CORPIÑO,LENCERIA,223359135095,coramina
0102003510,359C T100 FUC/GRIS,CORPIÑO,LENCERIA,223359135100,coramina
0102003520,359C T105 FUC/GRIS,CORPIÑO,LENCERIA,223359135105,coramina
0102003530,359C T110 FUC/GRIS,CORPIÑO,LENCERIA,223359135110,coramina
0102003540,1000C T85 BLANCO,CORPIÑO,LENCERIA,2231000001085,coramina
0102003550,1000C T90 BLANCO,CORPIÑO,LENCERIA,2231000001090,coramina
0102003560,1000C T95 BLANCO,CORPIÑO,LENCERIA,2231000001095,coramina
0102003570,1000C T100 BLANCO,CORPIÑO,LENCERIA,2231000001100,coramina
0102003580,1000C T85 NEGRO,CORPIÑO,LENCERIA,2231000002085,coramina
0102003590,1000C T90 NEGRO,CORPIÑO,LENCERIA,2231000002090,coramina
0102003600,1000C T95 NEGRO,CORPIÑO,LENCERIA,2231000002095,coramina
0102003610,1000C T100 NEGRO,CORPIÑO,LENCERIA,2231000002100,coramina
0102003620,1000C T85 AVELLANA,CORPIÑO,LENCERIA,2231000003085,coramina
0102003630,1000C T90 AVELLANA,CORPIÑO,LENCERIA,2231000003090,coramina
0102003640,1000C T95 AVELLANA,CORPIÑO,LENCERIA,2231000003095,coramina
0102003650,1000C T100 AVELLANA,CORPIÑO,LENCERIA,2231000003100,coramina
0102003660,1000C T85 HUESO,CORPIÑO,LENCERIA,2231000004085,coramina
0102003670,1000C T90 HUESO,CORPIÑO,LENCERIA,2231000004090,coramina
0102003680,1000C T95 HUESO,CORPIÑO,LENCERIA,2231000004095,coramina
0102003690,1000C T100 HUESO,CORPIÑO,LENCERIA,2231000004100,coramina
0102003700,1000C T85 ROSA,CORPIÑO,LENCERIA,2231000011085,coramina
0102003710,1000C T90 ROSA,CORPIÑO,LENCERIA,2231000011090,coramina
0102003720,1000C T95 ROSA,CORPIÑO,LENCERIA,2231000011095,coramina
0102003730,1000C T100 ROSA,CORPIÑO,LENCERIA,2231000011100,coramina
0102003740,1000C T95 LILA,CORPIÑO,LENCERIA,2231000024095,coramina
0102003750,1000C T85 BCO/R,CORPIÑO,LENCERIA,2231000051085,coramina
0102003760,1000C T90 BCO/R,CORPIÑO,LENCERIA,2231000051090,coramina
0102003770,1000C T95 BCO/R,CORPIÑO,LENCERIA,2231000051095,coramina
0102003780,1000C T100 BCO/R,CORPIÑO,LENCERIA,2231000051100,coramina
0102003790,1000C T85 BCO/L,CORPIÑO,LENCERIA,2231000053085,coramina
0102003800,1000C T90 BCO/L,CORPIÑO,LENCERIA,2231000053090,coramina
0102003810,1000C T95 BCO/L,CORPIÑO,LENCERIA,2231000053095,coramina
0102003820,1000C T100 BCO/L,CORPIÑO,LENCERIA,2231000053100,coramina
0102003830,1001C T85 HUESO,CORPIÑO,LENCERIA,2231001004085,coramina
0102003840,1001C T90 HUESO,CORPIÑO,LENCERIA,2231001004090,coramina
0102003850,1001C T95 HUESO,CORPIÑO,LENCERIA,2231001004095,coramina
0102003860,1001C T100 HUESO,CORPIÑO,LENCERIA,2231001004100,coramina
0102003870,1001C T85 BCO/R,CORPIÑO,LENCERIA,2231001051085,coramina
0102003880,1001C T90 BCO/R,CORPIÑO,LENCERIA,2231001051090,coramina
0102003890,1001C T95 BCO/R,CORPIÑO,LENCERIA,2231001051095,coramina
0102003900,1001C T100 BCO/R,CORPIÑO,LENCERIA,2231001051100,coramina
0102003910,1001C T85 BCO/L,CORPIÑO,LENCERIA,2231001053085,coramina
0102003920,1001C T90 BCO/L,CORPIÑO,LENCERIA,2231001053090,coramina
0102003930,1001C T95 BCO/L,CORPIÑO,LENCERIA,2231001053095,coramina
0102003940,1001C T100 BCO/L,CORPIÑO,LENCERIA,2231001053100,coramina
0102003950,1001C T85 BCO/GRIS,CORPIÑO,LENCERIA,2231001080085,coramina
0102003960,1001C T90 BCO/GRIS,CORPIÑO,LENCERIA,2231001080090,coramina
0102003970,1001C T95 BCO/GRIS,CORPIÑO,LENCERIA,2231001080095,coramina
0102003980,1001C T100 BCO/GRIS,CORPIÑO,LENCERIA,2231001080100,coramina
0102003990,1001C T85 BCO/CORAL,CORPIÑO,LENCERIA,2231001101085,coramina
0102004000,1001C T90 BCO/CORAL,CORPIÑO,LENCERIA,2231001101090,coramina
0102004010,1001C T95 BCO/CORAL,CORPIÑO,LENCERIA,2231001101095,coramina
0102004020,1001C T100 BCO/CORAL,CORPIÑO,LENCERIA,2231001101100,coramina
0102004030,1001C T85 HSO/AVE,CORPIÑO,LENCERIA,2231001102085,coramina
0102004040,1001C T90 HSO/AVE,CORPIÑO,LENCERIA,2231001102090,coramina
0102004050,1001C T95 HSO/AVE,CORPIÑO,LENCERIA,2231001102095,coramina
0102004060,1001C T100 HSO/AVE,CORPIÑO,LENCERIA,2231001102100,coramina
0102004070,1002C T85 BLANCO,CORPIÑO,LENCERIA,2231002001085,coramina
0102004080,1002C T90 BLANCO,CORPIÑO,LENCERIA,2231002001090,coramina
0102004090,1002C T95 BLANCO,CORPIÑO,LENCERIA,2231002001095,coramina
0102004100,1002C T100 BLANCO,CORPIÑO,LENCERIA,2231002001100,coramina
0102004110,1002C T105 BLANCO,CORPIÑO,LENCERIA,2231002001105,coramina
0102004120,1002C T85 NEGRO,CORPIÑO,LENCERIA,2231002002085,coramina
0102004130,1002C T90 NEGRO,CORPIÑO,LENCERIA,2231002002090,coramina
0102004140,1002C T95 NEGRO,CORPIÑO,LENCERIA,2231002002095,coramina
